square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,rider_acceptance_prob,driver_acceptance_prob
11,680,81,1204,9,4.63,1213,20.44,0.89,0.91
11,680,81,1204,9,4.63,1213,20.44,0.89,0.91
15,641,76,1209,10,5.18,1219,22.22,0.89,0.91
15,641,76,1209,10,5.18,1219,22.22,0.89,0.91
10,258,4,1238,16,8.15,1254,32.31,0.86,0.9
10,258,4,1238,16,8.15,1254,32.31,0.86,0.9
15,504,76,1243,12,6.0,1255,25.27,0.88,0.9
15,504,76,1243,12,6.0,1255,25.27,0.88,0.9
10,580,4,1272,9,4.75,1281,20.66,0.89,0.91
10,580,4,1272,9,4.75,1281,20.66,0.89,0.91
11,638,81,1262,15,7.41,1277,30.18,0.87,0.9
11,638,81,1262,15,7.41,1277,30.18,0.87,0.9
10,711,4,1308,10,5.01,1318,21.92,0.89,0.91
10,711,4,1308,10,5.01,1318,21.92,0.89,0.91
11,545,81,1296,19,9.52,1315,37.15,0.85,0.89
11,545,81,1296,19,9.52,1315,37.15,0.85,0.89
11,556,81,1332,14,7.05,1346,28.75,0.87,0.9
11,556,81,1332,14,7.05,1346,28.75,0.87,0.9
4,807,12,1377,9,4.57,1386,20.33,0.89,0.91
4,807,12,1377,9,4.57,1386,20.33,0.89,0.91
10,618,4,1351,12,5.76,1363,24.84,0.88,0.9
10,618,4,1351,12,5.76,1363,24.84,0.88,0.9
4,834,12,1404,1,0.58,1405,6.83,0.91,0.92
4,834,12,1404,1,0.58,1405,6.83,0.91,0.92
10,572,4,1387,5,2.36,1392,13.19,0.9,0.91
10,572,4,1387,5,2.36,1392,13.19,0.9,0.91
11,560,81,1394,16,8.13,1410,32.27,0.86,0.9
11,560,81,1394,16,8.13,1410,32.27,0.86,0.9
4,645,12,1432,17,8.36,1449,33.48,0.86,0.9
4,645,12,1432,17,8.36,1449,33.48,0.86,0.9
6,823,68,1412,6,2.84,1418,14.85,0.9,0.91
6,823,68,1412,6,2.84,1418,14.85,0.9,0.91
5,882,6,141,7,3.63,148,17.06,0.9,0.91
5,882,6,141,7,3.63,148,17.06,0.9,0.91
5,882,6,141,7,3.63,148,17.06,0.9,0.91
14,884,39,144,12,5.84,156,24.99,0.88,0.9
14,884,39,144,12,5.84,156,24.99,0.88,0.9
14,884,39,144,12,5.84,156,24.99,0.88,0.9
1,901,54,192,10,5.18,202,22.23,0.89,0.91
1,901,54,192,10,5.18,202,22.23,0.89,0.91
1,901,54,192,10,5.18,202,22.23,0.89,0.91
7,999,7,209,4,2.01,213,11.78,0.91,0.92
7,999,7,209,4,2.01,213,11.78,0.91,0.92
7,999,7,209,4,2.01,213,11.78,0.91,0.92
1,979,54,243,14,7.22,257,29.05,0.87,0.9
1,979,54,243,14,7.22,257,29.05,0.87,0.9
1,979,54,243,14,7.22,257,29.05,0.87,0.9
5,757,6,241,12,6.22,253,25.68,0.88,0.9
5,757,6,241,12,6.22,253,25.68,0.88,0.9
5,757,6,241,12,6.22,253,25.68,0.88,0.9
1,977,54,277,8,3.92,285,18.37,0.89,0.91
1,977,54,277,8,3.92,285,18.37,0.89,0.91
1,977,54,277,8,3.92,285,18.37,0.89,0.91
5,809,6,311,6,2.89,317,14.94,0.9,0.91
5,809,6,311,6,2.89,317,14.94,0.9,0.91
5,809,6,311,6,2.89,317,14.94,0.9,0.91
9,122,33,324,12,5.88,336,25.06,0.88,0.9
9,122,33,324,12,5.88,336,25.06,0.88,0.9
9,122,33,324,12,5.88,336,25.06,0.88,0.9
13,905,29,308,6,2.84,314,14.86,0.9,0.91
13,905,29,308,6,2.84,314,14.86,0.9,0.91
13,905,29,308,6,2.84,314,14.86,0.9,0.91
14,950,39,301,12,6.02,313,25.31,0.88,0.9
14,950,39,301,12,6.02,313,25.31,0.88,0.9
14,950,39,301,12,6.02,313,25.31,0.88,0.9
7,987,7,353,11,5.51,364,23.61,0.88,0.91
7,987,7,353,11,5.51,364,23.61,0.88,0.91
7,987,7,353,11,5.51,364,23.61,0.88,0.91
8,858,14,345,4,2.02,349,11.8,0.91,0.92
8,858,14,345,4,2.02,349,11.8,0.91,0.92
8,858,14,345,4,2.02,349,11.8,0.91,0.92
5,65,6,371,9,4.63,380,20.45,0.89,0.91
5,65,6,371,9,4.63,380,20.45,0.89,0.91
5,65,6,371,9,4.63,380,20.45,0.89,0.91
5,89,6,393,13,6.26,406,26.53,0.88,0.9
5,89,6,393,13,6.26,406,26.53,0.88,0.9
5,89,6,393,13,6.26,406,26.53,0.88,0.9
7,101,7,413,5,2.52,418,13.48,0.9,0.91
7,101,7,413,5,2.52,418,13.48,0.9,0.91
7,101,7,413,5,2.52,418,13.48,0.9,0.91
8,49,14,398,12,5.89,410,25.08,0.88,0.9
8,49,14,398,12,5.89,410,25.08,0.88,0.9
8,49,14,398,12,5.89,410,25.08,0.88,0.9
8,206,14,432,10,4.91,442,21.74,0.89,0.91
8,206,14,432,10,4.91,442,21.74,0.89,0.91
8,206,14,432,10,4.91,442,21.74,0.89,0.91
9,42,33,423,7,3.42,430,16.68,0.9,0.91
9,42,33,423,7,3.42,430,16.68,0.9,0.91
9,42,33,423,7,3.42,430,16.68,0.9,0.91
5,122,6,461,8,4.1,469,18.7,0.89,0.91
5,122,6,461,8,4.1,469,18.7,0.89,0.91
5,122,6,461,8,4.1,469,18.7,0.89,0.91
8,221,14,464,15,7.54,479,30.43,0.87,0.9
8,221,14,464,15,7.54,479,30.43,0.87,0.9
8,221,14,464,15,7.54,479,30.43,0.87,0.9
9,166,33,477,8,4.05,485,18.62,0.89,0.91
9,166,33,477,8,4.05,485,18.62,0.89,0.91
9,166,33,477,8,4.05,485,18.62,0.89,0.91
1,10,54,504,11,5.46,515,23.52,0.88,0.91
1,10,54,504,11,5.46,515,23.52,0.88,0.91
1,10,54,504,11,5.46,515,23.52,0.88,0.91
2,6,30,502,15,7.64,517,30.61,0.87,0.9
2,6,30,502,15,7.64,517,30.61,0.87,0.9
2,6,30,502,15,7.64,517,30.61,0.87,0.9
8,242,14,498,2,1.21,500,8.76,0.91,0.92
8,242,14,498,2,1.21,500,8.76,0.91,0.92
8,242,14,498,2,1.21,500,8.76,0.91,0.92
9,59,33,506,10,5.09,516,22.07,0.89,0.91
9,59,33,506,10,5.09,516,22.07,0.89,0.91
9,59,33,506,10,5.09,516,22.07,0.89,0.91
10,32,4,494,8,3.91,502,18.35,0.89,0.91
10,32,4,494,8,3.91,502,18.35,0.89,0.91
10,32,4,494,8,3.91,502,18.35,0.89,0.91
1,47,54,532,12,6.19,544,25.62,0.88,0.9
1,47,54,532,12,6.19,544,25.62,0.88,0.9
1,47,54,532,12,6.19,544,25.62,0.88,0.9
8,1,14,519,7,3.49,526,16.8,0.9,0.91
8,1,14,519,7,3.49,526,16.8,0.9,0.91
8,1,14,519,7,3.49,526,16.8,0.9,0.91
10,13,4,535,6,3.05,541,15.23,0.9,0.91
10,13,4,535,6,3.05,541,15.23,0.9,0.91
10,13,4,535,6,3.05,541,15.23,0.9,0.91
10,74,4,556,8,4.22,564,18.92,0.89,0.91
10,74,4,556,8,4.22,564,18.92,0.89,0.91
10,74,4,556,8,4.22,564,18.92,0.89,0.91
15,70,50,568,11,5.5,579,23.59,0.88,0.91
15,70,50,568,11,5.5,579,23.59,0.88,0.91
15,70,50,568,11,5.5,579,23.59,0.88,0.91
11,769,5,629,12,6.09,641,25.45,0.88,0.9
11,769,5,629,12,6.09,641,25.45,0.88,0.9
11,769,5,629,12,6.09,641,25.45,0.88,0.9
10,951,4,658,1,0.33,659,6.37,0.91,0.92
10,951,4,658,1,0.33,659,6.37,0.91,0.92
10,951,4,658,1,0.33,659,6.37,0.91,0.92
15,785,50,655,11,5.29,666,23.21,0.88,0.91
15,785,50,655,11,5.29,666,23.21,0.88,0.91
15,785,50,655,11,5.29,666,23.21,0.88,0.91
11,908,5,667,6,3.06,673,15.25,0.9,0.91
11,908,5,667,6,3.06,673,15.25,0.9,0.91
11,908,5,667,6,3.06,673,15.25,0.9,0.91
15,977,50,709,16,8.18,725,32.37,0.86,0.9
15,977,50,709,16,8.18,725,32.37,0.86,0.9
15,977,50,709,16,8.18,725,32.37,0.86,0.9
0,791,49,741,11,5.62,752,23.8,0.88,0.91
0,791,49,741,11,5.62,752,23.8,0.88,0.91
0,791,49,741,11,5.62,752,23.8,0.88,0.91
11,899,5,746,13,6.72,759,27.36,0.88,0.9
11,899,5,746,13,6.72,759,27.36,0.88,0.9
11,899,5,746,13,6.72,759,27.36,0.88,0.9
4,901,62,799,9,4.31,808,19.87,0.89,0.91
4,901,62,799,9,4.31,808,19.87,0.89,0.91
4,901,62,799,9,4.31,808,19.87,0.89,0.91
11,947,5,831,11,5.55,842,23.69,0.88,0.91
11,947,5,831,11,5.55,842,23.69,0.88,0.91
11,947,5,831,11,5.55,842,23.69,0.88,0.91
10,999,51,900,14,6.85,914,28.38,0.87,0.9
10,999,51,900,14,6.85,914,28.38,0.87,0.9
10,999,51,900,14,6.85,914,28.38,0.87,0.9
11,918,5,903,8,4.11,911,18.73,0.89,0.91
11,918,5,903,8,4.11,911,18.73,0.89,0.91
11,918,5,903,8,4.11,911,18.73,0.89,0.91
4,918,62,941,12,5.82,953,24.94,0.88,0.9
4,918,62,941,12,5.82,953,24.94,0.88,0.9
4,918,62,941,12,5.82,953,24.94,0.88,0.9
10,802,51,954,9,4.28,963,19.8,0.89,0.91
10,802,51,954,9,4.28,963,19.8,0.89,0.91
10,802,51,954,9,4.28,963,19.8,0.89,0.91
4,309,62,976,14,6.9,990,28.49,0.87,0.9
4,309,62,976,14,6.9,990,28.49,0.87,0.9
4,309,62,976,14,6.9,990,28.49,0.87,0.9
10,445,51,977,5,2.25,982,13.0,0.9,0.91
10,445,51,977,5,2.25,982,13.0,0.9,0.91
10,445,51,977,5,2.25,982,13.0,0.9,0.91
4,288,62,996,5,2.38,1001,13.23,0.9,0.91
4,288,62,996,5,2.38,1001,13.23,0.9,0.91
4,288,62,996,5,2.38,1001,13.23,0.9,0.91
10,274,51,991,11,5.55,1002,23.68,0.88,0.91
10,274,51,991,11,5.55,1002,23.68,0.88,0.91
10,274,51,991,11,5.55,1002,23.68,0.88,0.91
11,986,5,1019,4,1.8800000000000001,1023,11.55,0.91,0.92
11,986,5,1019,4,1.8800000000000001,1023,11.55,0.91,0.92
11,986,5,1019,4,1.8800000000000001,1023,11.55,0.91,0.92
0,364,58,1040,16,8.06,1056,32.15,0.86,0.9
0,364,58,1040,16,8.06,1056,32.15,0.86,0.9
0,364,58,1040,16,8.06,1056,32.15,0.86,0.9
4,298,62,1047,10,5.21,1057,22.28,0.89,0.91
4,298,62,1047,10,5.21,1057,22.28,0.89,0.91
4,298,62,1047,10,5.21,1057,22.28,0.89,0.91
6,272,77,1033,6,2.85,1039,14.87,0.9,0.91
6,272,77,1033,6,2.85,1039,14.87,0.9,0.91
6,272,77,1033,6,2.85,1039,14.87,0.9,0.91
11,319,5,1047,14,6.99,1061,28.65,0.87,0.9
11,319,5,1047,14,6.99,1061,28.65,0.87,0.9
11,319,5,1047,14,6.99,1061,28.65,0.87,0.9
13,251,57,1033,7,3.68,1040,17.16,0.9,0.91
13,251,57,1033,7,3.68,1040,17.16,0.9,0.91
13,251,57,1033,7,3.68,1040,17.16,0.9,0.91
0,306,58,1057,19,9.42,1076,36.96,0.85,0.89
0,306,58,1057,19,9.42,1076,36.96,0.85,0.89
0,306,58,1057,19,9.42,1076,36.96,0.85,0.89
4,265,62,1059,6,2.83,1065,14.83,0.9,0.91
4,265,62,1059,6,2.83,1065,14.83,0.9,0.91
4,265,62,1059,6,2.83,1065,14.83,0.9,0.91
11,252,5,1076,8,4.09,1084,18.69,0.89,0.91
11,252,5,1076,8,4.09,1084,18.69,0.89,0.91
11,252,5,1076,8,4.09,1084,18.69,0.89,0.91
13,312,57,1053,2,1.22,1055,8.78,0.91,0.92
13,312,57,1053,2,1.22,1055,8.78,0.91,0.92
13,312,57,1053,2,1.22,1055,8.78,0.91,0.92
0,254,58,1105,10,5.24,1115,22.33,0.89,0.91
0,254,58,1105,10,5.24,1115,22.33,0.89,0.91
0,254,58,1105,10,5.24,1115,22.33,0.89,0.91
6,864,77,1095,4,2.16,1099,12.05,0.91,0.92
6,864,77,1095,4,2.16,1099,12.05,0.91,0.92
6,864,77,1095,4,2.16,1099,12.05,0.91,0.92
13,379,57,1093,7,3.72,1100,17.24,0.9,0.91
13,379,57,1093,7,3.72,1100,17.24,0.9,0.91
13,379,57,1093,7,3.72,1100,17.24,0.9,0.91
14,262,47,1086,4,2.09,1090,11.93,0.91,0.92
14,262,47,1086,4,2.09,1090,11.93,0.91,0.92
14,262,47,1086,4,2.09,1090,11.93,0.91,0.92
0,442,58,1117,20,9.86,1137,38.54,0.85,0.89
0,442,58,1117,20,9.86,1137,38.54,0.85,0.89
0,442,58,1117,20,9.86,1137,38.54,0.85,0.89
6,262,77,1135,6,3.0,1141,15.14,0.9,0.91
6,262,77,1135,6,3.0,1141,15.14,0.9,0.91
6,262,77,1135,6,3.0,1141,15.14,0.9,0.91
13,278,57,1116,8,4.14,1124,18.78,0.89,0.91
13,278,57,1116,8,4.14,1124,18.78,0.89,0.91
13,278,57,1116,8,4.14,1124,18.78,0.89,0.91
14,326,47,1111,12,5.81,1123,24.94,0.88,0.9
14,326,47,1111,12,5.81,1123,24.94,0.88,0.9
14,326,47,1111,12,5.81,1123,24.94,0.88,0.9
0,454,58,1167,16,7.85,1183,31.77,0.87,0.9
0,454,58,1167,16,7.85,1183,31.77,0.87,0.9
0,454,58,1167,16,7.85,1183,31.77,0.87,0.9
6,431,77,1150,11,5.51,1161,23.62,0.88,0.91
6,431,77,1150,11,5.51,1161,23.62,0.88,0.91
6,431,77,1150,11,5.51,1161,23.62,0.88,0.91
12,371,11,1143,8,3.96,1151,18.45,0.89,0.91
12,371,11,1143,8,3.96,1151,18.45,0.89,0.91
12,371,11,1143,8,3.96,1151,18.45,0.89,0.91
13,482,57,1153,5,2.52,1158,13.49,0.9,0.91
13,482,57,1153,5,2.52,1158,13.49,0.9,0.91
13,482,57,1153,5,2.52,1158,13.49,0.9,0.91
0,266,58,1198,19,9.51,1217,37.13,0.85,0.89
0,266,58,1198,19,9.51,1217,37.13,0.85,0.89
0,266,58,1198,19,9.51,1217,37.13,0.85,0.89
6,823,77,1197,8,4.01,1205,18.54,0.89,0.91
6,823,77,1197,8,4.01,1205,18.54,0.89,0.91
6,823,77,1197,8,4.01,1205,18.54,0.89,0.91
13,547,57,1226,9,4.4,1235,20.03,0.89,0.91
13,547,57,1226,9,4.4,1235,20.03,0.89,0.91
13,547,57,1226,9,4.4,1235,20.03,0.89,0.91
0,903,58,1253,20,9.92,1273,38.65,0.85,0.89
0,903,58,1253,20,9.92,1273,38.65,0.85,0.89
0,903,58,1253,20,9.92,1273,38.65,0.85,0.89
5,643,82,1256,16,7.97,1272,31.99,0.87,0.9
5,643,82,1256,16,7.97,1272,31.99,0.87,0.9
5,643,82,1256,16,7.97,1272,31.99,0.87,0.9
13,549,57,1245,13,6.51,1258,26.99,0.88,0.9
13,549,57,1245,13,6.51,1258,26.99,0.88,0.9
13,549,57,1245,13,6.51,1258,26.99,0.88,0.9
0,534,58,1266,7,3.4,1273,16.64,0.9,0.91
0,534,58,1266,7,3.4,1273,16.64,0.9,0.91
